EntityId,ENTITYFIELDValue,ENTITYFIELDTypeValue,SPlowVoltageValue,SPHighInjectionRateValue,CorpIDValue,ChemicalTypeValue,ProductNameTimestamp,ProductNameValue,CustomerValue,SPLowLevelValue,SPLowpressValue,LattitudeValue,WellOperatorValue,InactivityAlarmValue,SPLowInjectRateValue,RealTimeEmailValue,FacilityIDValue,InactivityTimeoutValue,CostCenterValue,sgValue,SPLoLoLevelValue,SPHighpressValue,UntilNoValue,APINoValue,WellNameValue,LeaseNoValue,SPLowPumpConstantValue,SPMaxCurrentValue,SPHighLevelValue,InjectionPointValue,ProdTypeValue,SensorTypeValue,ActiveTimestamp,ActiveStatusValue,MiradorSerialNoValue,LongitudeValue,OffsetValue,TankTypeValue,TankHeightValue,AreaValue,VarianceValue,LastActivityTimestamp,LastActivityValue,ActDateTimestamp,ActDateValue
0e4d51c0-75ea-11ef-bdc7-f9c9b5da3899,866088072647504,TEK,12500.0,200.0,,,2024-09-18 18:15:59.540,,,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,866088072647504,,1.0,12000.0,200.0,,34,0.0,2024-09-18 18:16:02.052,True,866088072647504,-97.45,0.0,0,0.0,,,2024-10-02 08:00:29.063,1727856028389.0,2024-09-18 18:15:59.540,2024-09-18
f0fede90-75da-11ef-bdc7-f9c9b5da3899,866088072647355,TEK,12500.0,200.0,1001123400,Corrosion & Scale Inhibitor,2024-09-19 14:59:09.390,SC-1330,Aegis-PB-Diamondback,100.0,1000.0,28,Diamondback,,0.0,0,866088072647355,129600000.0,,1.0,80.0,5000.0,,,Greenwood,,1.0,12000.0,200.0,LAFAYETTE 4 202,34,0.0,2024-09-18 16:27:50.038,True,866088072647355,-97.45,0.0,54,48.0,Aegis-DB-South Midland Basin,,2024-10-02 08:00:26.050,1727856024262.0,2024-09-18 16:27:47.877,2024-09-18
7f558030-75cd-11ef-bdc7-f9c9b5da3899,864259063658717,TEK,12500.0,200.0,1001129900,Corrosion & Scale Inhibitor,2024-09-19 13:05:15.385,SC-1331,Aegis-PB-Diamondback,100.0,1000.0,28,Diamondback,,0.0,0,864259063658717,129600000.0,,1.0,80.0,5000.0,,,Greenwood,,1.0,12000.0,200.0,WASHINGTON 3 203,34,0.0,2024-09-18 14:51:35.035,True,864259063658717,-97.45,0.0,62,47.0,Aegis-DB-South Midland Basin,,2024-10-02 07:59:50.041,1727855988758.0,2024-09-18 14:51:33.735,2024-09-18
b00ef5b0-7601-11ef-bdc7-f9c9b5da3899,864259063661885,TEK,12500.0,200.0,,H2S Scavenger,2024-09-18 22:29:38.045,PHS 40,Piranha,100.0,1000.0,28,Diamondback Energy,,0.0,0,,129600000.0,8000014300,1.0,80.0,5000.0,,,BLUEBONNET WEST,,1.0,12000.0,200.0,MCINTYRE STATE 34-33 2H BATTERY,34,0.0,2024-09-18 21:05:11.047,True,864259063661885,-97.45,0.0,20,81.0,Piranha-Diamondback,,2024-10-02 08:00:14.063,1727856013854.0,2024-09-18 21:05:09.335,2024-09-18
594491c0-7a90-11ef-bdc7-f9c9b5da3899,866088072645631,TEK,12500.0,200.0,,,2024-09-27 05:34:44.332,SC-1331W,Aegis-PB-Diamondback,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,SPANISH TRAILS,,1.0,12000.0,200.0,TRAILAND A UNIT 3904LS,34,0.0,2024-09-24 16:16:29.033,True,866088072645631,-97.45,0.0,68,42.0,Aegis-DB-Midland Basin,,2024-10-02 08:00:26.050,1727856025294.0,2024-09-24 16:16:26.378,2024-09-24
c07d08f0-7a8a-11ef-bdc7-f9c9b5da3899,866088072645375,TEK,12500.0,200.0,,,2024-09-27 05:35:28.182,CS-1118GL,Aegis-PB-Diamondback,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,SPANISH TRAILS,,1.0,12000.0,200.0,CUMBERLAND WEST 3401WA,34,0.0,2024-09-24 15:36:23.034,True,866088072645375,-97.45,0.0,67,46.0,Aegis-DB-Midland Basin,,2024-10-02 08:00:26.049,1727856024343.0,2024-09-24 15:36:22.595,2024-09-24
09e9d690-7f6c-11ef-bdc7-f9c9b5da3899,866088072623463,TEK,12500.0,200.0,,,2024-09-30 20:39:07.229,,,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,866088072623463,,1.0,12000.0,200.0,,34,0.0,2024-09-30 20:39:08.048,True,866088072623463,-97.45,0.0,0,0.0,,,2024-10-02 08:00:29.062,1727856027641.0,2024-09-30 20:39:07.229,2024-09-30
46848460-7f6c-11ef-bdc7-f9c9b5da3899,866088072619008,TEK,12500.0,200.0,,,2024-09-30 20:40:48.834,,,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,866088072619008,,1.0,12000.0,200.0,,34,0.0,2024-09-30 20:40:50.037,True,866088072619008,-97.45,0.0,0,0.0,,,2024-10-02 08:02:26.055,1727856145497.0,2024-09-30 20:40:48.834,2024-09-30
4efe5120-7f6c-11ef-bdc7-f9c9b5da3899,866088072623349,TEK,12500.0,200.0,,,2024-09-30 20:41:03.066,,,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,866088072623349,,1.0,12000.0,200.0,,34,0.0,2024-09-30 20:41:05.049,True,866088072623349,-97.45,0.0,0,0.0,,,2024-10-02 08:00:29.062,1727856028436.0,2024-09-30 20:41:03.066,2024-09-30
a7c2c610-7f6c-11ef-bdc7-f9c9b5da3899,866088072638339,TEK,12500.0,200.0,,,2024-09-30 20:43:33.923,,,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,866088072638339,,1.0,12000.0,200.0,,34,0.0,2024-09-30 20:43:32.036,True,866088072638339,-97.45,0.0,0,0.0,,,2024-10-02 08:00:17.047,1727856015275.0,2024-09-30 20:43:33.923,2024-09-30
bd60fbe0-7f6c-11ef-bdc7-f9c9b5da3899,866088072616475,TEK,12500.0,200.0,,,2024-09-30 20:44:08.273,,,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,866088072616475,,1.0,12000.0,200.0,,34,0.0,2024-09-30 20:44:11.056,True,866088072616475,-97.45,0.0,0,0.0,,,2024-10-02 08:00:20.051,1727856019421.0,2024-09-30 20:44:08.273,2024-09-30
5de5fbd0-d315-11ec-92e3-ed9cae5ba158,6254053-GW,MiradorGateway,,,,,1970-01-01 00:00:00.000,,BPXMC,,,,,1723925096679.0,,,,,,,,,,,,,,,,,,,2024-08-17 20:05:13.880,True,,,,,,BPXMC-Permian,,2024-10-02 19:24:37.970,1727897077325.0,1970-01-01 00:00:00.000,
b9b672a0-a10e-11ee-8d26-8dde86bb897d,2727670-1,Mirador2Methanol,10500.0,200.0,,Methanol - JACAM,2024-01-08 21:11:14.967,WSP1924,Permian Resources,100.0,1000.0,28,Permian Resources,0.0,0.0,,,,,,80.0,5000.0,,,Vintage,,,12500.0,,Gas Lift Compressor,,,2024-08-20 03:10:46.259,True,2727670-1,-97.45,,3,,,,2024-10-02 19:26:07.970,1727897167273.0,2023-12-22 21:11:51.286,2023-12-22
e4675370-8071-11ed-9857-81f573be3068,9166825-5,Mirador2Lite,9500.0,200.0,,MeOH,2022-12-21 02:37:34.262,PFR23,Chevron MCBU,100.0,1000.0,28,,0.0,0.0,,,,,,80.0,5000.0,,30025466440001,Loch Ness 4H,,,8500.0,,Gas Lift,,,2024-09-20 13:46:52.297,True,9166825-5,-97.45,,12,,Chevron-Hobbs,,2024-10-02 19:26:10.964,1727897168666.0,2022-12-20 14:23:37.029,2022-12-20
9a881280-f8fc-11ee-a9f6-c90f2ddade4f,8905777-17,Mirador2Daisy,9500.0,200.0,4238937900,Triple Combo,2024-04-15 18:42:25.664,SICI32540A,Chevron MCBU,100.0,1000.0,28,,1723923993441.0,0.0,0,,,,,80.0,5000.0,,,Pecos North,,1.0,8500.0,200.0,DOC HOLLIDAY STATE 34-43 UNIT 1H,,,2024-08-17 20:06:03.098,True,8905777-17,-97.45,,12,,Chevron-Pecos,,2024-10-02 19:21:28.967,1727896886971.0,2024-04-12 18:43:50.366,2024-04-12
bd7f3060-d7f6-11ee-a08a-af4e179c51e0,8898469-2,Mirador2Daisy,11000.0,200.0,,Scale & Corrosion Inhibitor ,2024-05-11 13:05:43.259,WCS2268,OXY-Delaware Basin,200.0,1000.0,28,,1724470290733.0,0.0,,yy,,,,150.0,5000.0,,,BAGPIPE STATE_22,,1.0,8500.0,200.0,BAGPIPE STATE 13-0-269-27 C 17H,,,2024-08-24 03:41:12.812,True,changed node ids during swap,-97.45,,19,,OXY-TXDB South,,2024-10-02 19:21:34.962,1727896893036.0,2024-03-01 18:08:43.815,2024-03-01
cb880a70-00d1-11ef-a9f6-c90f2ddade4f,8898451-8,Mirador2Daisy,9500.0,200.0,,Iron Control/Scale Inhibitor,2024-05-01 19:40:51.700,PFC 521,Piranha,100.0,1000.0,28,,1726506983987.0,0.0,true,,,,,80.0,5000.0,,,Bristol Oil CTB,,1.0,8500.0,200.0,Bristol CTB - Disabled,,,2024-09-25 20:22:55.874,True,8898451-8,-97.45,,19,,Piranha-VTX,,2024-10-02 19:21:37.983,1727896897369.0,2024-04-22 17:57:33.491,2024-04-22
f80639c0-fdf0-11ee-a9f6-c90f2ddade4f,8898451-7,Mirador2Daisy,9500.0,200.0,8898451-7,Corrosion/Scale Combo,2024-04-22 17:03:26.789,PCC 328,Piranha,100.0,1000.0,31.26238069,,1723923989995.0,0.0,0,,,,,80.0,5000.0,,,Bristol Oil CTB,,1.0,8500.0,200.0,South Bristol Unit 1E64 #64H,,,2024-08-17 20:06:12.857,True,8898451-7,-103.2723448,,12,,Piranha-VTX,,2024-10-02 19:21:37.983,1727896897369.0,2024-04-19 02:03:09.065,2024-04-19
cee3f800-fda2-11ee-a9f6-c90f2ddade4f,7224188-1,Mirador2Daisy,9500.0,200.0,7224188-1,Corrosion/Scale Combo,2024-04-22 17:00:08.350,PCC 328,Piranha,100.0,1000.0,31.24601605,,1726844613594.0,0.0,0,,,,,80.0,5000.0,,,Bushbuck 12 Oil CTB # 2,,1.0,8500.0,200.0,BUSHBUCK UNIT 12E14 #14H,,,2024-09-20 15:52:31.758,True,7224188-1,-103.2604684,,12,,Piranha-VTX,,2024-10-02 19:21:40.976,1727896899799.0,2024-04-18 16:43:39.302,2024-04-18
482ca210-21d5-11ef-a9f6-c90f2ddade4f,7285940-4,Mirador2VSP,9500.0,200.0,,Corrosion Inhibitor,2024-06-03 22:04:11.396,CRW9318,Chevron-Carlsbad,100.0,1000.0,28,,1727709660380.0,0.0,0,,,,,80.0,5000.0,,,HHNM Pad 28,,1.0,8500.0,200.0,Cicada 74H,,,2024-09-30 15:21:00.382,False,7285940-4,-97.45,,12,,Chevron-Carlsbad-Baker,,2024-09-30 15:10:01.961,1727709001017.0,2024-06-03 18:15:39.494,2024-06-03
1316f920-ca93-11ee-8d26-8dde86bb897d,7350389-4,Mirador2VSP,9500.0,200.0,,Corrosion Inhibitor,2024-02-13 17:56:51.685,CRW9318,Chevron-Carlsbad,100.0,1000.0,28,,1723923987992.0,0.0,,,,,,80.0,5000.0,,,SND Pad 613,,,8500.0,,Javelina 615,,,2024-08-17 20:06:22.269,True,7350389-4,-97.45,,12,,Chevron-Carlsbad-Baker,,2024-10-02 19:21:34.962,1727896893424.0,2024-02-13 17:12:32.475,2024-02-13
ba70f950-0a0e-11ee-9336-3d1048dc9409,8901495-1,Mirador2Daisy,9500.0,200.0,,H2S Scavenger,2023-06-16 15:01:03.815,HSW4118,Chevron MCBU,100.0,1000.0,28,,1726753951041.0,0.0,,,,,,80.0,5000.0,,42389336130001,Pecos South,,,8500.0,,DEAKINS 26-51-8 1H WC,,,2024-09-19 14:11:42.551,True,8901495-1,-97.45,,4,,Chevron-Pecos,,2024-10-02 19:21:49.977,1727896907249.0,2023-06-13 17:21:26.947,2023-06-13
672b06a0-3f19-11ef-a9f6-c90f2ddade4f,7264895-5,Mirador2VSP,10500.0,200.0,,Corrosion Inhibitor,2024-07-11 00:16:39.518,CIW2519,Chevron-Carlsbad,100.0,1000.0,28,,1726839333429.0,0.0,0,,,,,80.0,5000.0,,,DR Pad 42,,1.0,12000.0,200.0,DR 425,,,2024-09-20 13:36:46.643,True,7264895-5,-97.45,,12,,Chevron-Carlsbad-Innospec,,2024-10-02 19:21:46.981,1727896906679.0,2024-07-11 00:06:20.969,2024-07-11
67927b00-3f19-11ef-a9f6-c90f2ddade4f,7264895-6,Mirador2VSP,10500.0,200.0,,Corrosion Inhibitor,2024-07-11 00:16:43.357,CIW2519,Chevron-Carlsbad,100.0,1000.0,28,,1726839333429.0,0.0,0,,,,,80.0,5000.0,,,DR Pad 42,,1.0,12000.0,200.0,DR 426,,,2024-09-20 13:36:46.643,True,7264895-6,-97.45,,12,,Chevron-Carlsbad-Innospec,,2024-10-02 19:21:46.981,1727896906679.0,2024-07-11 00:06:21.646,2024-07-11
2098f4f0-e91a-11ed-9336-3d1048dc9409,1851794-2,Mirador2Daisy,10500.0,200.0,,Demulsifier,2023-07-23 00:40:36.378,DMO 3046,Chevron MCBU,165.0,1000.0,28,,1723925102200.0,0.0,,,,,,80.0,5000.0,,,FST Trailer #3 Pump 2,,,8500.0,,GF Pad 5  (not connected),,,2024-08-17 20:06:41.424,True,1851794-2,-97.45,,15,,Chevron-Fort Stockton,,2024-10-02 19:21:58.978,1727896917354.0,2023-05-02 18:49:54.412,2023-05-02
ee7ebc00-bb9f-11ec-92e3-ed9cae5ba158,2458686-3,Mirador2Daisy,9500.0,200.0,,Corrosion Inhibitor,2023-06-25 14:56:45.728,CRW9318,Chevron-Carlsbad,200.0,,31.854863,Chevron,1726841553498.0,0.0,,,,,,100.0,,,42329460510001,Hay Gia Pad 1,,,7000.0,,HAYGIA 16-21 13WA,,,2024-09-20 14:16:43.506,True,,-104.07545,,6,,Chevron-Carlsbad-Baker,,2024-10-02 19:26:04.980,1727897162021.0,2022-09-25 12:11:54.207,2022-04-15
f2c6cf20-5100-11ef-a9f6-c90f2ddade4f,1870588-2,Mirador2Daisy,11000.0,200.0,4230136718,Corrosion / Scale Inhibitor,2024-09-03 19:55:56.415,SICI45672A,OXY-Delaware Basin,150.0,1000.0,28,,1727531754896.0,0.0,0,,,,,80.0,5000.0,,4230136718,JUMPSTART_22,,1.0,8500.0,200.0,JUMPSTART 55-2-6 UNIT 12HA,,,2024-09-28 13:59:38.947,True,1870588-2,-97.45,,19,,OXY-TXDB North,,2024-10-02 19:24:43.980,1727897081173.0,2024-08-02 18:56:38.761,2024-08-02
0f6d2270-d38e-11ec-92e3-ed9cae5ba158,8738891-1,Mirador2Daisy,9500.0,200.0,,H2S Scavenger,2023-01-04 12:22:50.325,HSCV-10006,Chevron MCBU,100.0,1000.0,31.3801,CVX,1723925105304.0,0.0,,,,BCQV2AT60,,80.0,5000.0,,4238935700,Pecos North 5,ChampionX,,7000.0,,Cattle Kate 20-18 E 1H,,,2024-08-17 20:07:01.401,True,8738891-1,-103.56387,,1,,Chevron-Pecos,,2024-10-02 19:25:43.981,1727897141144.0,2022-09-25 12:48:41.112,2022-05-24
f1cee940-8e15-11ed-9857-81f573be3068,8737455-1,Mirador2Daisy,9500.0,200.0,,Corrosion Inhibitor,2023-01-06 23:30:24.155,CRW9220,Chevron MCBU,100.0,1000.0,28,,1723925099714.0,0.0,,,,UWDPS-D0557-COM,,80.0,5000.0,,42329450770001,Odessa East/CMC,,,8500.0,,Sunflower 283,,,2024-08-17 20:07:15.554,True,8737455-1,-97.45,,12,,Chevron-Odessa,,2024-10-02 19:26:01.964,1727897159482.0,2023-01-06 23:00:42.122,2023-01-06
994b1b50-5534-11ed-9857-81f573be3068,48717358-1,Mirador2Lite,9500.0,200.0,13755109,-,2022-11-07 22:42:52.091,-,BPXMC,100.0,1000.0,32.2670455,-,1723925102997.0,0.0,,10085919,,-,,80.0,5000.0,-,1701735810,EMW 29-32 HC NO 1-ALT,-,,8500.0,,-,,,2024-08-17 20:07:16.886,True,48717358-1,-93.6135957,,2,,BPXMC-Haynesville,,2024-10-02 19:26:16.969,1727897176761.0,2022-11-07 22:42:52.091,2022-11-07
acbe50f0-ede9-11ed-9336-3d1048dc9409,1869341-1,Mirador2Daisy,10500.0,200.0,,H2S Scavenger,2024-05-24 13:54:15.437,HSS1005,Chevron MCBU,165.0,1000.0,28,,1725976568942.0,0.0,,,,,,80.0,5000.0,,,Pecos South,,,8500.0,,Rev Bolivian Rainbow 0041-0042,,,2024-09-10 13:57:32.651,True,1869341-1,-97.45,,12,,Chevron-Pecos,,2024-10-02 19:22:37.961,1727896955669.0,2023-05-08 21:45:40.007,2023-05-08
ecc061e0-48dc-11ee-a863-f3c275beacd1,8899376-1,Mirador2Daisy,9500.0,200.0,,Triple Combo,2023-10-03 19:40:39.718,SICI32540A,Chevron MCBU,100.0,1000.0,28,,1723925099309.0,0.0,,,,,,80.0,5000.0,,42329460510001,Pecos North,,,8500.0,,Sam Prewitt,,,2024-08-17 20:07:17.449,True,8899376-1,-97.45,,4,,Chevron-Pecos,,2024-10-02 19:22:40.978,1727896959637.0,2023-09-01 15:33:39.822,2023-09-01
9fb8fbe0-71af-11ee-a863-f3c275beacd1,0015771-5,Mirador2Daisy,9500.0,200.0,20188499,Corrosion - Scale Inhibitor,2024-01-16 21:52:08.904,MXC 6-3654B,BPXMC,100.0,1000.0,28,BPX,1723925098801.0,0.0,,,,,,80.0,5000.0,,4238939763,STATE KATE OLSON 57-T2-17X8 3H B311H,,,8500.0,,Cap-String,,,2024-08-17 20:07:17.714,True,0015771-5,-97.45,,12,,BPXMC-Permian,,2024-10-02 19:26:01.964,1727897160562.0,2023-10-23 14:22:40.849,2023-10-23
6a327af0-120e-11ef-a9f6-c90f2ddade4f,7331900-1,Mirador2Daisy,9500.0,200.0,20186303,Corrosion - Scale Inhibitor,2024-05-16 16:03:24.772,MXC 6-3654B,BPXMC,100.0,1000.0,28,,1724515651910.0,0.0,0,,,,,80.0,5000.0,,4238940794,STATE AL OLSON 57-T1-6X43 BH W208H,,1.0,8500.0,200.0,Cap String,,,2024-08-24 16:25:41.595,True,7331900-1,-97.45,,6,,BPXMC-Permian,,2024-10-02 19:25:46.971,1727897146168.0,2024-05-14 16:24:19.288,2024-05-14
6ab58be0-e0b1-11ee-9593-efb6408c77f2,8901024-3,Mirador2Daisy,11000.0,120.0,1032013201,CORR/SCALE COMBO,2024-09-13 15:41:52.801,WCW6401,OXY-Delaware Basin,200.0,1000.0,31.710163,OXY,1725153767833.0,10.0,,Meridian T5.0,,,,150.0,5000.0,,42389408680000,GREENWICH STATE_33,,1.0,8500.0,200.0,GREENWICH STATE 57-3-26-35 I 16HA,,,2024-09-01 03:01:44.588,True,8901024-3,-103.929415,,19,,OXY-TXDB North,,2024-10-02 19:21:31.984,1727896891110.0,2024-03-12 20:45:09.960,2024-03-12
61598050-19e7-11ef-a9f6-c90f2ddade4f,7333070-6,Mirador2Daisy,11500.0,200.0,,Scale & Corrosion Inhibitor,2024-05-25 06:47:51.967,WCS2268,OXY-Delaware Basin,200.0,1000.0,28,,1725332872335.0,0.0,0,,,,,150.0,5000.0,,,NORTHDOWN_21,,1.0,8500.0,200.0,NORTHDOWN 28-0-43-6 A 11H,,,2024-09-06 14:48:22.482,True,7333070-6,-97.45,,19,,OXY-TXDB South,,2024-10-02 19:23:22.979,1727897000457.0,2024-05-24 16:05:03.352,2024-05-24
3c090eb0-0c69-11ee-9336-3d1048dc9409,8730468-5,Mirador2Daisy,10500.0,200.0,,Triple Combo,2023-06-16 21:54:56.991,WCW3888,Chevron MCBU,25.0,,,,1726960717050.0,0.0,,,,,,55.0,,,42389361610001,Pecos South,,,9500.0,,HOLY MOLE 23-14 A 2HL WFMP,,,2024-09-22 00:15:33.604,True,,,,4,,Chevron-Pecos,,2024-10-02 19:23:01.964,1727896981800.0,2023-10-31 13:36:20.773,2023-06-16
04fe9d10-c81f-11ed-8c99-89e7e48d4682,9175065-1,Mirador2Lite,9500.0,200.0,13926276,,2023-03-21 19:31:47.205,,BPXMC,100.0,1000.0,28,,1727421651431.0,0.0,,,,,,80.0,5000.0,,,Butler 25-36 HC 1-ALT,,,8500.0,,,,,2024-09-27 07:20:51.431,False,9175065-1,-97.45,,1,,BPXMC-Haynesville,,2024-09-27 07:09:55.973,1727420994236.0,2023-03-21 19:31:47.205,2023-03-21
c1a8a440-eb18-11ec-b335-1b21e93a0807,7379366-3,Mirador2Daisy,,200.0,20175737,Corrosion-Scale Inhibitor,2024-01-16 21:48:49.528,MXC 6-3654B,BPXMC,100.0,1000.0,31.870655,BPX,1723925103820.0,0.0,,20000054,,,,80.0,5000.0,,4238939532,STATE AL OLSON 57-T2-6X43 J W110H Pad H,,,4000.0,,Cap String,,,2024-08-17 20:07:37.129,True,7379366-3,-104.001484,,1,,BPXMC-Permian,,2024-10-02 19:24:34.978,1727897073867.0,2022-09-24 00:25:17.612,2022-06-12
56ee7f70-0540-11ed-b335-1b21e93a0807,8717283-4,Mirador2Daisy,,200.0,14495342,Corrosion - Scale Inhibitor,2024-01-16 22:07:42.165,MXC 6-3654B,BPXMC,100.0,1000.0,31.840911,BPX,1723925097482.0,0.0,,20000001,,,,80.0,5000.0,,4238938911,STATE PONY 57-T2-16X9 W102H,,,4000.0,,Cap-String,,,2024-08-17 20:07:37.013,True,,-103.972249,,1,,BPXMC-Permian,,2024-10-02 19:24:37.970,1727897076849.0,2022-09-25 11:57:51.862,2022-07-16
69c4e380-ef70-11ed-9336-3d1048dc9409,1870141-8,Mirador2Daisy,10500.0,200.0,,Corrosion/Scale,2023-07-18 15:18:34.999,CSW-9518,Chevron MCBU,100.0,1000.0,28,,1723925106753.0,0.0,,,,,,80.0,5000.0,,42389399670001,Fort Stockton Beat 1,,,12500.0,,Bx P1-14WA,,,2024-08-17 20:07:42.586,True,1870141-8,-97.45,,22,,Chevron-Fort Stockton,,2024-10-02 19:22:58.973,1727896976736.0,2023-05-10 20:22:40.870,2023-05-10
8c55d4e0-f03d-11ed-9336-3d1048dc9409,1870422-4,Hidden,10500.0,200.0,,Emulsion Breaker,2023-07-18 14:04:47.075,DMO-3257,Chevron MCBU,100.0,1000.0,28,,1726965457203.0,0.0,,,,,,80.0,5000.0,,42389395450001,Fort Stockton Beat 1,,,8500.0,,OOS Bx Pad 7-75WA,,,2024-09-22 01:53:59.704,True,Not being used ,-97.45,,3,,Chevron-Fort Stockton,,2024-10-02 19:24:04.962,1727897043454.0,2023-05-11 20:51:05.673,2023-05-11
d6d960e0-f38e-11ee-a9f6-c90f2ddade4f,8894914-3,Mirador2Daisy,9500.0,200.0,20189224,Corrosion - Scale Inhibitor,2024-04-05 21:48:41.431,MXC 6-3654B,BPXMC,100.0,1000.0,28,,1723925107974.0,0.0,0,,,,,80.0,5000.0,,4238940436,STATE AJAX 56-T2-15X10 XB X202H,,1.0,8500.0,200.0,Cap-String,,,2024-08-17 20:07:50.177,True,8894914-3,-97.45,,12,,BPXMC-Permian,,2024-10-02 19:23:16.975,1727896994902.0,2024-04-05 20:55:31.090,2024-04-05
638d80a0-aa44-11ee-8d26-8dde86bb897d,2722895-14,Mirador2Daisy,9500.0,200.0,,Methanol,2024-04-04 16:58:03.290,Methanol,Chevron MCBU,100.0,1000.0,28,,1727826124405.0,0.0,,,,,,80.0,5000.0,,,Pecos North,,1.0,8500.0,200.0,Monroe Gas Lift,,,2024-10-02 18:32:43.198,True,2722895-14,-97.45,,12,,Chevron-Permian South,,2024-10-02 19:23:16.974,1727896995202.0,2024-01-03 14:28:40.005,2024-01-03
91f0ebd0-13ad-11ef-a9f6-c90f2ddade4f,8897446-2,Mirador2Daisy,9500.0,200.0,20186303,Corrosion - Scale Inhibitor,2024-05-16 18:15:59.873,MXC 6-3654B,BPXMC,100.0,1000.0,28,,1723925107477.0,0.0,0,,,,,80.0,5000.0,,4238940661,RIO STATE RANDOLPH 57-T2-34X27 3H B311H ,,1.0,8500.0,200.0,Cap String,,,2024-08-17 20:08:03.170,True,8897446-2,-97.45,,6,,BPXMC-Permian,,2024-10-02 19:23:28.964,1727897008812.0,2024-05-16 17:56:07.086,2024-05-16
adb20b90-58ac-11ee-a863-f3c275beacd1,2702400-4,Mirador2Daisy,9500.0,200.0,,Triple Combo,2023-09-21 18:48:43.276,SICI32540A,Chevron MCBU,100.0,1000.0,28,,1723925107442.0,0.0,,,,,,80.0,5000.0,,4238938486,Pecos North,,,8500.0,,Lulu Parr State 199-200 Unit B-3 9H ,,,2024-08-17 20:08:05.490,True,2702400-4,-97.45,,4,,Chevron-Pecos,,2024-10-02 19:23:22.980,1727897001762.0,2023-09-21 18:28:36.759,2023-09-21
d58e90a0-7b00-11ed-9857-81f573be3068,9167278-1,Mirador2Lite,9500.0,200.0,13961170,,2022-12-13 16:11:43.204,,BPXMC,100.0,1000.0,32.191404,,1726818152826.0,0.0,,20000191,,,,80.0,5000.0,,1708121231,DAVIS 20 14 10 H 1,,,8500.0,,,,,2024-09-20 07:53:21.532,True,9167278-1,-93.410618,,2,,BPXMC-Haynesville,,2024-10-02 19:23:25.973,1727897003799.0,2022-12-13 16:11:43.204,2022-12-13
81a22770-d2c9-11ec-92e3-ed9cae5ba158,8742810-1,Mirador2Daisy,9500.0,200.0,,H2S Scavanger,2023-01-04 12:26:47.368,HSCV-10006,Chevron MCBU,165.0,1000.0,31.35654,CVX,1723925098407.0,0.0,,,,BCQV2AR90,,100.0,5000.0,,4238937324,Pecos North 1,ChampionX,,7000.0,,Calamity Jane West 2834H - 2,,,2024-08-17 20:08:14.642,True,8742810-1,-103.3421,,3,,Chevron-Pecos,,2024-10-02 19:24:28.967,1727897067238.0,2022-09-25 12:50:20.541,2022-05-15
a389da80-83f9-11ee-8d26-8dde86bb897d,1869986-3,Mirador2Daisy,9500.0,200.0,20187306,Corrosion - Scale Inhibitor,2024-03-27 15:33:52.133,MX 6-6961,BPXMC,100.0,1000.0,28,BPX,1723925098808.0,0.0,,,,,,80.0,5000.0,,4238940249,SHIRLEY 58-T2-12X13 H W108H,,,8500.0,,G/L,,,2024-08-17 20:08:17.137,True,1869986-3,-97.45,,12,,BPXMC-Permian,,2024-10-02 19:23:31.980,1727897010502.0,2023-11-15 20:57:50.950,2023-11-15
a99ad160-5977-11ee-a863-f3c275beacd1,0430418-1,Mirador2Daisy,9500.0,200.0,20187310,Corrosion - Scale Inhibitor,2024-01-24 23:09:11.765,MXC 6-3654B,BPXMC,100.0,1000.0,28,BPX,1724448690142.0,0.0,,,,,,80.0,5000.0,,4238940218,LAVERNE 58-T2-12X1 G W107H,,1.0,8500.0,200.0,Cap String,,,2024-08-23 21:33:30.682,True,0430418-1,-97.45,,12,,BPXMC-Permian,,2024-10-02 19:23:49.983,1727897028431.0,2023-09-22 18:41:37.712,2023-09-22
7049bb80-4ea7-11ef-a9f6-c90f2ddade4f,7243378-2,Mirador2VSP,10500.0,200.0,,Corrosion Inhibitor,2024-07-31 03:33:41.130,CRW9318,Chevron MCBU,100.0,1000.0,28,,1723925102467.0,0.0,0,,,,,80.0,5000.0,,,SD Pad 364,,1.0,12000.0,200.0,SD 425,,,2024-08-17 20:07:51.095,True,7243378-2,-97.45,,12,,Chevron-Hobbs,,2024-10-02 19:23:10.967,1727896988930.0,2024-07-30 19:10:52.297,2024-07-30
