readAttrs,readTs,entityId.entityType,entityId.id,latest.ENTITY_FIELD.name.ts,latest.ENTITY_FIELD.name.value,latest.ENTITY_FIELD.type.ts,latest.ENTITY_FIELD.type.value,latest.ATTRIBUTE.SP_LowVoltage.ts,latest.ATTRIBUTE.SP_LowVoltage.value,latest.ATTRIBUTE.SP_High_Injection_Rate.ts,latest.ATTRIBUTE.SP_High_Injection_Rate.value,latest.ATTRIBUTE.CorpID.ts,latest.ATTRIBUTE.CorpID.value,latest.ATTRIBUTE.ChemicalType.ts,latest.ATTRIBUTE.ChemicalType.value,latest.ATTRIBUTE.ProductName.ts,latest.ATTRIBUTE.ProductName.value,latest.ATTRIBUTE.Customer.ts,latest.ATTRIBUTE.Customer.value,latest.ATTRIBUTE.SP_LowLevel.ts,latest.ATTRIBUTE.SP_LowLevel.value,latest.ATTRIBUTE.SP_LowPress.ts,latest.ATTRIBUTE.SP_LowPress.value,latest.ATTRIBUTE.Latitude.ts,latest.ATTRIBUTE.Latitude.value,latest.ATTRIBUTE.WellOperator.ts,latest.ATTRIBUTE.WellOperator.value,latest.ATTRIBUTE.inactivityAlarmTime.ts,latest.ATTRIBUTE.inactivityAlarmTime.value,latest.ATTRIBUTE.SP_LowInjectRate.ts,latest.ATTRIBUTE.SP_LowInjectRate.value,latest.ATTRIBUTE.Disable_RealTime_Emails.ts,latest.ATTRIBUTE.Disable_RealTime_Emails.value,latest.ATTRIBUTE.FacilityID.ts,latest.ATTRIBUTE.FacilityID.value,latest.ATTRIBUTE.inactivityTimeout.ts,latest.ATTRIBUTE.inactivityTimeout.value,latest.ATTRIBUTE.CostCenter.ts,latest.ATTRIBUTE.CostCenter.value,latest.ATTRIBUTE.sg.ts,latest.ATTRIBUTE.sg.value,latest.ATTRIBUTE.SP_LoLoLevel.ts,latest.ATTRIBUTE.SP_LoLoLevel.value,latest.ATTRIBUTE.SP_HighPress.ts,latest.ATTRIBUTE.SP_HighPress.value,latest.ATTRIBUTE.UntiNo.ts,latest.ATTRIBUTE.UntiNo.value,latest.ATTRIBUTE.APINo.ts,latest.ATTRIBUTE.APINo.value,latest.ATTRIBUTE.WellName.ts,latest.ATTRIBUTE.WellName.value,latest.ATTRIBUTE.LeaseNo.ts,latest.ATTRIBUTE.LeaseNo.value,latest.ATTRIBUTE.SP_LowPumpConstant.ts,latest.ATTRIBUTE.SP_LowPumpConstant.value,latest.ATTRIBUTE.SP_MaxCurrent.ts,latest.ATTRIBUTE.SP_MaxCurrent.value,latest.ATTRIBUTE.SP_HighLevel.ts,latest.ATTRIBUTE.SP_HighLevel.value,latest.ATTRIBUTE.InjectionPoint.ts,latest.ATTRIBUTE.InjectionPoint.value,latest.ATTRIBUTE.ProdType.ts,latest.ATTRIBUTE.ProdType.value,latest.ATTRIBUTE.sensortype.ts,latest.ATTRIBUTE.sensortype.value,latest.ATTRIBUTE.active.ts,latest.ATTRIBUTE.active.value,latest.ATTRIBUTE.MiradorSerialNo.ts,latest.ATTRIBUTE.MiradorSerialNo.value,latest.ATTRIBUTE.Longitude.ts,latest.ATTRIBUTE.Longitude.value,latest.ATTRIBUTE.Offset.ts,latest.ATTRIBUTE.Offset.value,latest.ATTRIBUTE.tanktype.ts,latest.ATTRIBUTE.tanktype.value,latest.ATTRIBUTE.TankHeight.ts,latest.ATTRIBUTE.TankHeight.value,latest.ATTRIBUTE.Area.ts,latest.ATTRIBUTE.Area.value,latest.ATTRIBUTE.variance.ts,latest.ATTRIBUTE.variance.value,latest.ATTRIBUTE.lastActivityTime.ts,latest.ATTRIBUTE.lastActivityTime.value,latest.ATTRIBUTE.actdate.ts,latest.ATTRIBUTE.actdate.value
True,True,DEVICE,9760f530-b213-11ed-a24f-75221674adef,1727897179025,9175040-1,1727897179025,Mirador2Lite,1677003273251,9500,1706134165437,200,1686873085542,13707634,1677003273251,,1677003273251,,1727884840556,BPXMC,1677003273251,100,1677003273251,1000,0,,1677003273251,,1724123418126,0,1677003273251,0,0,,0,,0,,1677003273251,,0,,1677003273251,80,1677003273251,5000,1677003273251,,0,,1680520706011,HUTCHINSON HEIRS 17-20 HC 2-ALT,1677003273251,,0,,1677003273251,8500,0,,1677003273251,,0,,0,,1724123418126,true,1677003273251,9175040-1,0,,0,,1677877735690,2,0,,1727884840556,BPXMC-Haynesville,0,,1727897122964,1727897121191,1677003273251,2023-02-21
True,True,DEVICE,caf5abe0-3475-11ee-88ca-bb0d42b66d22,1727897179025,8899756-1,1727897179025,Mirador2Daisy,1691339101813,9500,1706200271041,200,0,,1695394801369,Corrosion/Scale,1695394825967,CSW-9518,1727884852037,Chevron MCBU,1691339101813,100,1691339101813,1000,1695394839818,31.172985,1691339101813,,1727787542979,1727787542978,1691339101813,0,0,,0,,0,,1691339101813,,0,,1691339101813,80,1691339101813,5000,1691339101813,,1691339101813,,1695393185486,Fort Stockton Beat 1,1691339101813,,0,,1691339101813,8500,0,,1715097265164,BX P101-1101WA,0,,0,,1727787542979,false,1691339101813,8899756-1,1695394850249,-103.384267,0,,1720640526418,12,0,,1727884852037,Chevron-Fort Stockton,0,,1727786941977,1727786941961,1691339101813,2023-08-06
True,True,DEVICE,30c8aad0-f28a-11ee-a9f6-c90f2ddade4f,1727897179025,2703671-15,1727897179025,Mirador2Daisy,1712238583325,9500,1712238583325,200,1712241547576,4238937324,1712255109732,Triple Combo,1712255109739,SICI32540A,1727884815587,Chevron MCBU,1712238583325,100,1712238583325,1000,1712255109718,31.35654,1712238583325,,1724123420830,0,1712238583325,0,1712238583325,0,1712255109790,,0,,1712255109719,BCQV2AR90,0,,1712238583325,80,1712238583325,5000,1712238583325,,1712255109720,4238937324,1712255109741,Pecos North,1712238583325,,1712238583325,1,1712238583325,8500,1712238583325,200,1712255109733,CALAMITY JANE WEST 2834H,0,,0,,1724123420830,true,1712238583325,2703671-15,1712255109736,-103.3421,0,,1712241525184,4,0,,1727884815587,Chevron-Pecos,0,,1727896963971,1727896963413,1712238583325,2024-04-04
True,True,DEVICE,0a567980-5c81-11ee-a863-f3c275beacd1,1727897179025,8898188-2,1727897179025,Mirador2Daisy,1695741979053,9500,1706200026093,200,0,,1695810749632,Emulsion Breaker,1695810749632,DMO46X,1727884805687,Chevron MCBU,1711650653878,50,1695741979053,1000,0,,1695741979053,,1723924283488,1723924283488,1695741979053,0,0,,0,,0,,1695741979053,,0,,1711650655502,25,1695741979053,5000,1695741979053,,1695741979053,,1725888700187,IPSM Trailer 1- IPSM Shop,1695741979053,,0,,1695741979053,8500,0,,1725888692030,None,0,,0,,1723925121719,true,1721342118900,8898188-2Pump1,0,,0,,0,,0,,1727884805687,Chevron-Carlsbad,0,,1727897140964,1727897139514,1695741979053,2023-09-26
True,True,DEVICE,27bb7d20-1dcb-11ef-a9f6-c90f2ddade4f,1727897179025,8894963-2,1727897179025,Mirador2Daisy,1716994385422,9500,1716994385422,200,1716996056966,20186303,1716996040466,Corrosion - Scale Inhibitor,1716996065901,MXC 6-3654B,1727884813015,BPXMC,1716994385422,100,1716994385422,1000,1716994385422,28,1716994385422,,1726412181325,1726412181322,1716994385422,0,1716994385422,0,1716994385422,,0,,1716994385422,,0,,1716994385422,80,1716994385422,5000,1716994385422,,1716996048841,4238940775,1716996024082,DEERE 57-T2-5X44 C W103H,1716994385422,,1716994385422,1,1716994385422,8500,1716994385422,200,1716996031792,Cap String,0,,0,,1726413437331,true,1716994385422,8894963-2,1716994385422,-97.45,0,,1716996068991,6,0,,1727884813015,BPXMC-Permian,0,,1727896939970,1727896938214,1716994385422,2024-05-29
True,True,DEVICE,da80d740-1140-11ee-88ca-bb0d42b66d22,1727897179025,1869820-1,1727897179025,Mirador2Daisy,1687479045738,12000,1706200273113,200,0,,1695395055012,Corrosion/Scale,1695395060092,CSW-9518,1727884855478,Chevron MCBU,1687468073717,100,1687468073717,1000,1687468073717,28,1689688244829,Chevron,1726965337197,1726965337196,1687468073717,0,0,,0,,0,,1687468073717,,0,,1687468073717,80,1687468073717,5000,1687468073717,,1687468073717,,1689688176387,Fort Stockton Beat 1,1687468073717,,0,,1687468073717,8500,0,,1715097228627,Bx P10-103WA,0,,0,,1726970039679,true,1687468073717,1869820-1,1687468073717,-97.45,0,,1721679751517,30,0,,1727884855478,Chevron-Fort Stockton,0,,1727897041972,1727897041484,1687468073717,2023-06-22
True,True,DEVICE,e9fe1180-6b49-11ed-9857-81f573be3068,1727897179025,9174670-1,1727897179025,Mirador2Daisy,1669220072148,9500,1706200342280,200,0,,1673022446183,Triple Combo,1673022453324,WCW3888,1727884858904,Chevron MCBU,1669220072148,100,1669220072148,1000,1669220072148,28,1669220072148,,1726983337761,1726983337761,1669220072148,0,0,,0,,0,,1669220072148,,0,,1669220072148,80,1669220072148,5000,1669220072148,,1693595252329,42389356230001,1684157563683,Fort Stockton Beat 3,1669220072148,,0,,1718725127561,12500,0,,1716573441799,REEVTXL T7-50-30 4H,0,,0,,1726983337976,true,1669220072148,9174670-1,1669220072148,-97.45,0,,1669226621296,12,0,,1727884858904,Chevron-Fort Stockton,0,,1727897140964,1727897139220,1669220072148,2022-11-23
True,True,DEVICE,5dc5f9e0-9dd3-11ee-8d26-8dde86bb897d,1727897179025,2722788-5,1727897179025,Mirador2VSP,1702924163225,9500,1706200027750,200,0,,1703005770799,Scale Inhibitor,1705366340435,SCW356,1727884825691,Chevron-Carlsbad,1702924163225,100,1702924163225,1000,1702924163225,28,1702924163225,,1724123428189,0,1702924163225,0,0,,0,,0,,1702924163225,,0,,1702924163225,80,1702924163225,5000,1702924163225,,1702924163225,,1703005757069,Sand Dunes,1702924163225,,0,,1702924163225,8500,0,,1722466250270,Javelina 501,0,,0,,1724123428189,true,1702924163225,2722788-5,1702924163225,-97.45,0,,1722466242906,3,0,,1727884825691,Chevron-Carlsbad-Baker,0,,1727897149967,1727897148274,1702924163225,2023-12-18
True,True,DEVICE,b469a720-9dd2-11ee-8d26-8dde86bb897d,1727897179025,2722788-3,1727897179025,Mirador2VSP,1703005670109,10500,1706200028135,200,0,,1703005652036,Corrosion Inhibitor,1703005661716,CRW9318,1727884846450,Chevron-Carlsbad,1702923879095,100,1702923879095,1000,1702923879095,28,1702923879095,,1724123428196,0,1702923879095,0,0,,0,,0,,1702923879095,,0,,1702923879095,80,1702923879095,5000,1702923879095,,1702923879095,,1703005640206,Sand Dunes,1702923879095,,0,,1702923879095,8500,0,,1703005647899,Javelina 602,0,,0,,1724123428196,true,1702923879095,2722788-3,1702923879095,-97.45,0,,1719863128262,12,0,,1727884846450,Chevron-Carlsbad-Baker,0,,1727897149967,1727897148274,1702923879095,2023-12-18
True,True,DEVICE,b3184ac0-5bfa-11ef-a521-8dbd3dfee5f4,1727897179025,864259063688854,1727897179025,TEK,1723831777743,12500,1723831777743,200,0,,1725349173349,CI/SI,1725347558031,CSW9527,1727884846219,Innospec,1723831777743,100,1723831777743,1000,1723831777743,28,1723831777743,,0,,1723831777743,0,1723831777743,0,1723831777743,,1723831777743,129600000,1723831777743,,1723831777743,1,1723831777743,80,1723831777743,5000,0,,1723831777743,,1723831777743,864259063688854,1723831777743,,1723831777743,1,1723831777743,12000,1723831777743,200,1725347558031,Norton Schaub 201,1727855960884,34,1723831777743,0,1723831777723,true,1723831777743,864259063688854,1723831777743,-97.45,1723831777743,0,1725347558031,2,1725347558031,33,1727884846219,Innospec - West Texas,0,,1727855960052,1727855959343,1723831777743,2024-08-16
True,True,DEVICE,ac7938c0-e1f7-11ec-92e3-ed9cae5ba158,1727897179025,8730369-1,1727897179025,Mirador2Daisy,1660767817145,9.5,1706134145264,200,1673925233045,13399862,1654697439844,Corrosion/Scale Inhibitor,1657027791997,MX 6-3985,1727884844609,BPXMC,1660767809571,65,1654142572566,1000,1673925254016,32.1346582,1654697446476,BPX,1723924283878,1723924283878,1660767813646,0.5,0,,1673925248682,10085665,0,,0,,0,,1660767811329,30,1654142572566,5000,0,,1673925242133,1708121370,1673925238152,NICHOLS 11H 2,0,,0,,1660767815484,9000,0,,1657046847523,Wellhead,0,,0,,1723925127359,true,1657575463107,8730369-1,1673925268562,-93.3710221,0,,1656894613560,2,0,,1727884844609,BPXMC-Haynesville,0,,1727897083980,1727897083261,1663977448256,2022-06-01
True,True,DEVICE,0cc19c10-eb9a-11ee-a9f6-c90f2ddade4f,1727897179025,7243956-1,1727897179025,Mirador2Daisy,1711542937255,10500,1711475736689,200,0,,1711542936175,Corrosion Inhibitor,1711542936175,CRW9318,1727884806139,Chevron MCBU,1711542937255,110,1711475736689,1000,1711475736689,28,1711475736689,,1724123429239,0,1711475736689,0,1711475736689,0,1711475736689,,0,,1711475736689,,0,,1711542937255,55,1711475736689,5000,1711475736689,,1711475736689,,1712260153159,Odessa Central,1711475736689,,1711475736689,1,1711542937255,13000,1711542937255,200,1726511650940,Scharbauer Jr 304 LS,0,,0,,1724123429239,true,1711475736689,7243956-1,1711475736689,-97.45,0,,1726511641875,12,0,,1727884806139,Chevron-Odessa,0,,1727897146971,1727897144112,1711475736689,2024-03-26
True,True,DEVICE,5a736b90-0180-11ef-a9f6-c90f2ddade4f,1727897179025,7411520-4,1727897179025,Mirador2VSP,1713883625702,9500,1713883625702,200,0,,1717464564797,Corrosion Inhibitor,1717464579544,CRW9318,1727884824865,Chevron-Carlsbad,1713883625702,100,1713883625702,1000,1713883625702,28,1713883625702,,1726808552544,1726808552542,1713883625702,0,1713883625702,0,1713883625702,,0,,1713883625702,,0,,1713883625702,80,1713883625702,5000,1713883625702,,1713883625702,,1721669021393,HHNM Pad 24,1713883625702,,1713883625702,1,1713883625702,8500,1713883625702,200,1718030310768,Cicada 68H,0,,0,,1726808742719,true,1718719597863,7411520-4 / Cicada 68H,1713883625702,-97.45,0,,1721669018838,12,0,,1727884824865,Chevron-Carlsbad-Baker,0,,1727897146971,1727897145894,1713883625702,2024-04-23
True,True,DEVICE,ac0e9a80-dcdf-11ee-a08a-af4e179c51e0,1727897179025,8903681-1,1727897179025,Mirador2MiniBatch,1709856371801,9500,1709856371801,200,0,,1709924162369,Biocide,1719606264555,BioSuite GQ510X,1727884844476,WES,1709856371801,100,1709856371801,1000,1709856371801,28,1709856371801,,1724123433007,0,1709856371801,0,1725663428452,true,0,,0,,1709856371801,,0,,1709856371801,80,1709856371801,5000,1709856371801,,1709856371801,,1720477002344,Lightning SWD,1709856371801,,0,,1709856371801,8500,0,,1719606235884,Post Gun Barrel,0,,0,,1724123433007,true,1709856371801,8903681-1,1709856371801,-97.45,0,,1725663556909,19,0,,1727884844476,WES-Permian,0,,1727897152959,1727897151452,1709856371801,2024-03-08
True,True,DEVICE,2104bdd0-d2c2-11ec-92e3-ed9cae5ba158,1727897179025,8738420-1,1727897179025,Mirador2Daisy,1665080339619,9500,1706200072710,200,0,,1672835097885,H2S Scavanger,1672835104382,HSCV-10006,1727884811475,Chevron MCBU,1652452610655,100,1652452610655,1000,1666811329381,31.35654,1652453136645,CVX,1723924278738,1723924278738,1652452610655,0,0,,0,,0,,1653411844423,BCQV2AR90,0,,1652452610655,80,1652452610655,5000,0,,1693595405685,4238937324,1666879321838,Pecos North 1,1652646088981,ChampionX,0,,1665080337235,7000,0,,1666881803193,Calamity Jane West 2834H - 1,0,,0,,1723925134761,true,1657592157616,8738420-1,1666811336814,-103.3421,0,,1659018937980,3,0,,1727884811475,Chevron-Pecos,0,,1727897074978,1727897073648,1664110082586,2022-05-24
True,True,DEVICE,230e0800-9e92-11ee-8d26-8dde86bb897d,1727897179026,1870182-1,1727897179026,Mirador2Lite,1706902733311,10500,1706288219346,200,0,,1703006098610,,1703006098610,,1727884811913,BPXMC,1703006098610,100,1703006098610,1000,1703006098610,28,1703006098610,,1723924281252,1723924281252,1703006098610,0,0,,0,,0,,1703006098610,,0,,1703006098610,80,1703006098610,5000,1703006098610,,1703006098610,,1706902728784,FRIERSON 31-30-19-1,1703006098610,,0,,1707324419904,10500,0,,1703006098610,,0,,0,,1723925153229,true,1703006098610,1870182-1,1703006098610,-97.45,0,,1706902731069,3,0,,1727884811913,BPXMC-Haynesville,0,,1727896879969,1727896878344,1703006098610,2023-12-19
True,True,DEVICE,cca27f60-0006-11ef-a9f6-c90f2ddade4f,1727897179026,8896745-1,1727897179026,Mirador2Daisy,1713790559396,11000,1713721467533,200,1713790461293,4238940540,1725661997856,Scale & Corrosion Inhibitor ,1725393350416,Scale & Corrosion Inhibitor ,1727884852530,OXY-Delaware Basin,1713790559396,200,1713721467533,1000,1725393348415,,1713721467533,,1724123414925,0,1713721467533,0,1713721467533,0,1725393348416,4238940540,0,,1725393348416,,0,,1713790559396,150,1713721467533,5000,1713721467533,,1725393350416,0,1725393348416,CASPER N_31,1713721467533,,1713721467533,1,1713721467533,8500,1713721467533,200,1725393350416,CASPER STATE 57-1-47-11 A 12HB,0,,0,,1724123414925,true,1713721467533,8896745-1,1725393348416,28,0,,1725549625233,19,0,,1727884852530,OXY-TXDB North,0,,1727897131963,1727897131934,1713721467533,2024-04-21
True,True,DEVICE,f4478cd0-009d-11ef-a9f6-c90f2ddade4f,1727897179026,8896745-5,1727897179026,Mirador2Daisy,1713790602918,11000,1713786388030,200,1713790337891,4238940667,1725662010031,Scale & Corrosion Inhibitor ,1725393348209,Scale & Corrosion Inhibitor ,1727884862068,OXY-Delaware Basin,1713790602918,200,1713786388030,1000,1725393348265,,1713786388030,,1724123414917,1724123414917,1713786388030,0,1713786388030,0,1725393348265,4238940667,0,,1725393348265,,0,,1713790602918,150,1713786388030,5000,1713786388030,,1725393348265,0,1725393348209,CASPER N_32,1713786388030,,1713786388030,1,1713786388030,8500,1713786388030,200,1725393348209,CASPER STATE 57-1-47-11 E 15H,0,,0,,1724123414918,true,1713786388030,8896745-5,1725393348265,28,0,,1713789614054,19,0,,1727884862068,OXY-TXDB North,0,,1727897131963,1727897131935,1713786388030,2024-04-22
True,True,DEVICE,f3f722e0-009d-11ef-a9f6-c90f2ddade4f,1727897179026,8896745-4,1727897179026,Mirador2Daisy,1713790593261,11000,1713786387503,200,1713790308144,4238940666,1725662003776,Scale & Corrosion Inhibitor ,1725393348266,Scale & Corrosion Inhibitor ,1727884861909,OXY-Delaware Basin,1713790593261,200,1713786387503,1000,1725393348267,,1713786387503,,1724123414927,0,1713786387503,0,1713786387503,0,1725393348578,4238940666,0,,1725393348267,,0,,1713790593261,150,1713786387503,5000,1713786387503,,1725393348504,0,1725393348604,CASPER N_32,1713786387503,,1713786387503,1,1713786387503,8500,1713786387503,200,1725393348267,CASPER STATE 57-1-47-11 D 21H,0,,0,,1724123414927,true,1713786387503,8896745-4,1725393348267,28,0,,1723930589775,19,0,,1727884861909,OXY-TXDB North,0,,1727897131963,1727897131935,1713786387503,2024-04-22
True,True,DEVICE,0f6f87d0-fe8f-11ee-a9f6-c90f2ddade4f,1727897179026,7224188-5,1727897179026,Mirador2Daisy,1713560088807,9500,1713560088807,200,1713631878082,7224188-5,1713805190942,Corrosion/Scale Combo,1713805195179,PCC 328,1727884806643,Piranha,1713560088807,100,1713560088807,1000,1713632924204,31.24573309,1713560088807,,1726844613598,1726844613594,1713560088807,0,1713560088807,0,1713632924216,,0,,1713632924209,,0,,1713560088807,80,1713560088807,5000,1713560088807,,1713632924209,,1716213309623,Bushbuck 12 Oil CTB # 2,1713560088807,,1713560088807,1,1713560088807,8500,1713560088807,200,1726071812091,BUSHBUCK UNIT 12E34 #34H,0,,0,,1726847551757,true,1713560088807,7224188-5,1713632924228,-103.2565163,0,,1715054426562,12,0,,1727884806643,Piranha-VTX,0,,1727896900976,1727896899800,1713560088807,2024-04-19
True,True,DEVICE,a5d97c40-f026-11ec-b335-1b21e93a0807,1727897179026,8730179-1,1727897179026,Mirador2Lite,1667860972074,9500,1706134155709,200,1673925034952,13764404,1667860972074,-,1667860972074,-,1727884843358,BPXMC,1667860972074,100,1667860972074,1000,1673925052269,32.2346437,1667860972074,-,1723923994092,1723923994092,1667860972074,0,0,,1673925047383,10085738,0,,1667860972074,-,0,,1667860972074,80,1667860972074,5000,1667860972074,-,1673925042956,1708121460,1673925039492,LOFTIN 32-29 HC 2-ALT,1667860972074,-,0,,1667860972074,8500,0,,1667860972074,-,0,,0,,1723925175754,true,1667860972074,8730179-1,1673925055794,-93.4131065,0,,1667860972074,1,0,,1727884843358,BPXMC-Haynesville,0,,1727897107978,1727897105074,1667860972074,2022-11-07
True,True,DEVICE,13639280-ca93-11ee-8d26-8dde86bb897d,1727897179026,7350389-5,1727897179026,Mirador2VSP,1707844352959,9500,1707844352959,200,0,,1707846993036,Scale Inhibitor,1707846993036,SCW356,1727884807691,Chevron-Carlsbad,1707844352959,100,1707844352959,1000,1707844352959,28,1707844352959,,1723923988030,1723923988030,1707844352959,0,0,,0,,0,,1707844352959,,0,,1707844352959,80,1707844352959,5000,1707844352959,,1707844352959,,1721669088305,SND Pad 613,1707844352959,,0,,1707844352959,8500,0,,1707846954264,Javelina 509,0,,0,,1723925182270,true,1707844352959,7350389-5,1707844352959,-97.45,0,,1722455890171,41,0,,1727884807691,Chevron-Carlsbad-Baker,0,,1727896894961,1727896893424,1707844352959,2024-02-13
True,True,DEVICE,811b8c00-0ad6-11ef-a9f6-c90f2ddade4f,1727897179026,7323543-5,1727897179026,Mirador2VSP,1714910663898,10500,1714910187752,200,0,,1714910654414,Scale Inhibitor,1722382763178,SCW356,1727884835157,Chevron-Carlsbad,1714910187752,100,1714910187752,1000,1714910187752,28,1714910187752,,1727867405725,1727867405722,1714910187752,0,1714910187752,0,1714910187752,,0,,1714910187752,,0,,1714910663898,55,1714910187752,5000,1714910187752,,1714910187752,,1719856166208,HHNM Pad 30,1714910187752,,1714910187752,1,1714910187752,8500,1714910187752,200,1722382618159,Cicada 81H ,0,,0,,1727867502575,true,1726581695385,7323543-5 BONE SPRINGS,1714910187752,-97.45,0,,1726581658062,3,0,,1727884835157,Chevron-Carlsbad-Baker,0,,1727897047979,1727897045791,1714910187752,2024-05-05
True,True,DEVICE,db55d4d0-ff08-11ed-9336-3d1048dc9409,1727897179026,0431291-1,1727897179026,Mirador2Lite,1685464902357,9500,1706134172197,200,0,,1685464902357,,1685464902357,,1727884855747,BPXMC,1685464902357,100,1685464902357,1000,1685464902357,28,1685464902357,,1723925104367,1723925104367,1685464902357,0,0,,0,,0,,1685464902357,,0,,1685464902357,80,1685464902357,5000,1685464902357,,1685464902357,,1692219233515,Carmody 23-14-11 HC-1,1685464902357,,0,,1707324330224,10500,0,,1685464902357,,0,,0,,1723925211047,true,1685464902357,0431291-1,1685464902357,-97.45,0,,1712950881736,3,0,,1727884855747,BPXMC-Haynesville,0,,1727897056979,1727897054790,1685464902357,2023-05-30
True,True,DEVICE,1d983120-2a35-11ed-b335-1b21e93a0807,1727897179026,8729700-4,1727897179026,Mirador2Daisy,0,,1706134074717,200,1713197644494,20177543,1706138708470,Corrosion - Scale Inhibitor,1706138716910,MXC 6-3654B,1727884810108,BPXMC,1662065238099,100,1662065238099,1000,1662130830407,31.86165066,0,,1726238356185,1726238356184,1662065238099,0,0,,1673911016456,20000075,0,,0,,0,,1662065238099,80,1662065238099,5000,0,,1713197607041,4238939681,1662065522549,SHIRLEY 58-T2-12X13 O W115H,0,,0,,1662065238099,4000,0,,1717080875240,Cap String,0,,0,,1726238477952,true,1662065533659,8729700-4,1668188448956,-104.0212953,0,,1662065238099,1,0,,1727884810108,BPXMC-Permian,0,,1727897146971,1727897146925,1662065238099,2022-09-01
True,True,DEVICE,b33e1cb0-dcce-11ee-a08a-af4e179c51e0,1727897179026,8903954-1,1727897179026,Mirador2MiniBatch,1709849082414,9500,1709849082414,200,0,,1709924047934,Biocide,1719587065539,Biosuite GQ510X,1727884846231,WES,1709849082414,100,1709849082414,1000,1709849082414,28,1709849082414,,1723925098452,1723925098452,1709849082414,0,1725663400105,true,0,,0,,1709849082414,,0,,1709849082414,80,1709849082414,5000,1709849082414,,1709849082414,,1719587023104,Monroe CPF,1709849082414,,0,,1709849082414,8500,0,,1719587033486,Inlet,0,,0,,1723925119165,true,1709849082414,8903954-1,1709849082414,-97.45,0,,1725982512795,12,0,,1727884846231,WES-Permian,0,,1727896912969,1727896910534,1709849082414,2024-03-07
True,True,DEVICE,723ec830-75cc-11ef-bdc7-f9c9b5da3899,1727897179026,862427065342851,1727897179026,TEK,1726670642273,12500,1726670642273,200,0,,1726745901310,Corrosion Inhibitor,1726745887078,CRW9318,1727884831127,WES,1726745853519,10,1726670642273,1000,1726670642273,28,1726670642273,,1727413251183,1727413251182,1726670642273,0,1726670642273,0,1726670642273,,1726670642273,129600000,1726670642273,,1726677466232,0.94,1726745857375,5,1726670642273,5000,0,,1726670642273,,1726745801422,PI 68,1726670642273,,1726670642273,1,1726670642273,12000,1726670642273,200,1726745809685,Launcher,1727791227208,27,1726670642273,0,1727445638033,true,1726670642273,862427065342851,1726670642273,-97.45,1726680900016,-4.5,1726782495967,25,1726670642273,0,1727884831127,WES-DJ,0,,1727791229053,1727791227213,1726670642273,2024-09-18
True,True,DEVICE,189f8f20-dcb7-11ee-a08a-af4e179c51e0,1727897179026,8902352-1,1727897179026,Mirador2MiniBatch,1709838944564,9500,1709838944564,200,0,,1709844289060,Biocide,0,,1727884808995,WES,1709838944564,100,1709838944564,1000,1710439473479,28,1709838944564,,1723924278569,1723924278569,1709838944564,0,1725663532376,true,0,,0,,1709838944564,,0,,1709838944564,80,1709838944564,5000,1709838944564,,1709838944564,,1720625625814,Yeti 2 SWD,1709838944564,,0,,1709838944564,8500,0,,1720625643492,Post Desander,0,,0,,1723925118442,true,1709838944564,8902352-1,1710439468634,28,0,,1726674428334,19,0,,1727884808995,WES-Permian,0,,1727897077970,1727897075883,1709838944564,2024-03-07
True,True,DEVICE,4c16cc50-75ce-11ef-bdc7-f9c9b5da3899,1727897179026,866088072647363,1727897179026,TEK,1726671437237,12500,1726671437237,200,1727204687626,1001122700,1726751011641,Corrosion & Scale Inhibitor,1726692661639,SC-1330,1727884821525,Aegis-PB-Diamondback,1726671437237,100,1726671437237,1000,1726671437237,28,1727272815056,Diamondback,1727208044455,1727208044455,1726671437237,0,1726671437237,0,1727272820905,866088072647363,1726671437237,129600000,1726671437237,,1726671437237,1,1726671437237,80,1726671437237,5000,0,,1726671437237,,1726692601287,Greenwood,1726671437237,,1726671437237,1,1726671437237,12000,1726671437237,200,1726692601287,KNOX 4 201/ KNOX 3 202,1727856034395,34,1726671437237,0,1727251226055,true,1726671437237,866088072647363,1726671437237,-97.45,1726671437237,0,1727272809087,27,1726692601287,49.5,1727884821525,Aegis-DB-South Midland Basin,0,,1727856035054,1727856032457,1726671437237,2024-09-18
True,True,DEVICE,d42741b0-75ce-11ef-bdc7-f9c9b5da3899,1727897179026,866088072647090,1727897179026,TEK,1726671665528,12500,1726671665528,200,1727204707230,1001122800,1726757846442,Corrosion & Scale Inhibitor,1726757853033,SC-1330,1727884854099,Aegis-PB-Diamondback,1726671665528,100,1726671665528,1000,1726671665528,28,1727273555870,Diamondback,0,,1726671665528,0,1726671665528,0,1727273560892,866088072647090,1726671665528,129600000,1726671665528,,1726671665528,1,1726671665528,80,1726671665528,5000,0,,1726671665528,,1726693515796,Greenwood,1726671665528,,1726671665528,1,1726671665528,12000,1726671665528,200,1726692870096,KNOX 4 204 / KNOX 3 203,1727856006195,34,1726671665528,0,1726671668034,true,1726671665528,866088072647090,1726671665528,-97.45,1726671665528,0,1727273549758,27,1726692870096,49.5,1727884854099,Aegis-DB-South Midland Basin,0,,1727856008035,1727856005960,1726671665528,2024-09-18
